Year,State,District,Total_Male,Male_Below_5_years,Male_5 years_&_Above_Below_14_years,Male_14_years_&_Above_Below_18_years,Male_18_years_ &_Above_Below_30_years,Male_30_years_&_ Above_Below_45_years,Male_45_years_&_Above_Below_60_years,Male_60_years_&_Above,Total_Female,Female_Below_5_years,Female_5_years_&_Above_Below_14_years,Female_14_years_&_Above_Below_18_years,Female_18_years_&_Above_Below_30_years,Female_30_years_&_Above_Below_45_years,Female_45_years_&_Above_Below_60_years,Female_60_years_&_Above,Total_Transgender,Transgender_Below_5_years,Transgender_5 years & Above–Below 14  years,Transgender_14_years_&_Above_Below_18_years,Transgender_18_years_&_Above_Below_30_years,Transgender_30_years_&_Above_Below_45_years,Transgender_45_years_&_Above_Below_60_years,Transgender_60_years_&_Above,Grand_Total,Total_Below_5_years,Total_5_years_&_Above_Below_14_years,Total_14 years & Above - Below 18 years,Total_18_years_&_Above_Below_30_years,Total_30_years_&_Above_Below_45_years,Total_45_years_&_Above_Below_60_years,Total_60_years_&_Above
2017-18,Uttarakhand,Champawat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Uttarakhand,Dehradun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Uttarakhand,Haridwar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Uttarakhand,Nainital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Uttarakhand,Pauri Garhwal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Uttarakhand,Pithoragarh,17,0,0,6,4,2,2,3,30,0,0,9,15,4,0,2,0,0,0,0,0,0,0,0,47,0,0,15,19,6,2,5
2017-18,Uttarakhand,Rudra Prayag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Uttarakhand,Tehri Garhwal,1078,30,94,167,179,315,199,94,1187,14,74,239,465,296,80,19,0,0,0,0,0,0,0,0,2265,44,168,406,644,611,279,113
2017-18,Uttarakhand,Udhamsingh Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Uttarakhand,Uttarkashi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Uttarakhand,GRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Uttarakhand,Total,1095,30,94,173,183,317,201,97,1217,14,74,248,480,300,80,21,0,0,0,0,0,0,0,0,2312,44,168,421,663,617,281,118
2017-18,West Bengal,Alipurduar,299,0,9,17,76,131,52,14,720,1,8,139,284,229,50,9,0,0,0,0,0,0,0,0,1019,1,17,156,360,360,102,23
2017-18,West Bengal,Asansol-Durgapur PC,523,2,13,22,145,167,118,56,697,3,9,61,366,189,46,23,0,0,0,0,0,0,0,0,1220,5,22,83,511,356,164,79
2017-18,West Bengal,Bankura,373,1,10,19,96,131,77,39,674,0,7,84,364,157,42,20,0,0,0,0,0,0,0,0,1047,1,17,103,460,288,119,59
2017-18,West Bengal,Barrackpur PC,1377,2,53,84,276,439,353,170,1837,1,90,380,710,419,152,85,0,0,0,0,0,0,0,0,3214,3,143,464,986,858,505,255
2017-18,West Bengal,Bidhannagar PC,379,1,9,19,68,136,88,58,587,0,18,112,245,154,37,21,0,0,0,0,0,0,0,0,966,1,27,131,313,290,125,79
2017-18,West Bengal,Birbhum,238,0,5,5,68,89,49,22,405,0,5,42,211,119,23,5,0,0,0,0,0,0,0,0,643,0,10,47,279,208,72,27
2017-18,West Bengal,Coochbehar,407,0,18,22,121,154,71,21,1126,2,31,151,533,334,67,8,0,0,0,0,0,0,0,0,1533,2,49,173,654,488,138,29
2017-18,West Bengal,Dakshin Dinajpur,302,2,13,23,116,72,52,24,913,1,16,184,580,115,14,3,0,0,0,0,0,0,0,0,1215,3,29,207,696,187,66,27
2017-18,West Bengal,Darjeeling,126,0,4,6,22,53,29,12,303,0,3,31,129,123,15,2,0,0,0,0,0,0,0,0,429,0,7,37,151,176,44,14
2017-18,West Bengal,Hooghly Rural Police,434,2,11,23,96,180,84,38,972,1,21,213,441,222,53,21,0,0,0,0,0,0,0,0,1406,3,32,236,537,402,137,59
2017-18,West Bengal,Howrah GRP,74,3,1,4,28,16,13,9,28,0,0,4,16,3,4,1,0,0,0,0,0,0,0,0,102,3,1,8,44,19,17,10
2017-18,West Bengal,Howrah PC,786,7,43,58,279,202,115,82,876,8,24,129,484,137,47,47,0,0,0,0,0,0,0,0,1662,15,67,187,763,339,162,129
2017-18,West Bengal,Howrah Rural,525,0,25,19,120,180,125,56,1106,0,21,265,483,261,50,26,0,0,0,0,0,0,0,0,1631,0,46,284,603,441,175,82
2017-18,West Bengal,Jalpaiguri,359,1,10,13,113,139,60,23,816,1,4,83,448,234,31,15,0,0,0,0,0,0,0,0,1175,2,14,96,561,373,91,38
2017-18,West Bengal,Jhargram,94,0,0,6,37,27,7,17,239,0,4,47,136,30,10,12,0,0,0,0,0,0,0,0,333,0,4,53,173,57,17,29
2017-18,West Bengal,Kharagpur GRP,10,0,0,1,4,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,5,3,1,1
2017-18,West Bengal,Kolkata,2339,15,119,189,458,657,577,324,2584,25,90,551,942,577,235,164,0,0,0,0,0,0,0,0,4923,40,209,740,1400,1234,812,488
2017-18,West Bengal,Malda,536,4,37,46,153,178,80,38,1083,5,26,196,516,285,45,10,0,0,0,0,0,0,0,0,1619,9,63,242,669,463,125,48
2017-18,West Bengal,Murshidabad,654,2,14,16,223,274,91,34,1796,0,8,30,996,668,63,31,0,0,0,0,0,0,0,0,2450,2,22,46,1219,942,154,65
2017-18,West Bengal,Nadia,958,5,27,50,253,333,215,75,2468,5,32,355,1156,760,116,44,0,0,0,0,0,0,0,0,3426,10,59,405,1409,1093,331,119
2017-18,West Bengal,Paschim Medinipur,545,1,11,40,132,182,141,38,1260,1,16,333,609,237,44,20,0,0,0,0,0,0,0,0,1805,2,27,373,741,419,185,58
2017-18,West Bengal,Purab Medinipur,316,1,17,18,117,85,53,25,974,2,12,244,549,116,34,17,0,0,0,0,0,0,0,0,1290,3,29,262,666,201,87,42
2017-18,West Bengal,Purulia,155,0,3,3,74,45,23,7,273,0,4,18,203,26,12,10,0,0,0,0,0,0,0,0,428,0,7,21,277,71,35,17
2017-18,West Bengal,Sealdah GRP,17,0,3,0,7,3,3,1,28,0,1,5,16,1,2,3,0,0,0,0,0,0,0,0,45,0,4,5,23,4,5,4
2017-18,West Bengal,Siliguri GRP,6,0,0,0,2,3,0,1,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,4,0,1
2017-18,West Bengal,Siliguri PC,511,5,28,35,130,195,81,37,958,4,22,229,386,252,50,15,0,0,0,0,0,0,0,0,1469,9,50,264,516,447,131,52
2017-18,West Bengal,Uttar Dinajpur,216,2,6,18,82,62,42,4,547,0,4,39,330,150,18,6,0,0,0,0,0,0,0,0,763,2,10,57,412,212,60,10
2017-18,West Bengal,Baruipur Police,540,3,27,41,116,206,88,59,1133,3,45,256,446,268,59,56,0,0,0,0,0,0,0,0,1673,6,72,297,562,474,147,115
2017-18,West Bengal,Chandannagar PC,390,0,15,11,87,114,104,59,550,0,11,75,243,137,58,26,0,0,0,0,0,0,0,0,940,0,26,86,330,251,162,85
2017-18,West Bengal,Diamond Harbour Police,629,3,40,44,142,213,134,53,1331,4,37,311,538,320,87,34,0,0,0,0,0,0,0,0,1960,7,77,355,680,533,221,87
2017-18,West Bengal,Kalimpong,53,1,2,7,9,23,9,2,122,0,1,18,41,58,4,0,0,0,0,0,0,0,0,0,175,1,3,25,50,81,13,2
2017-18,West Bengal,Purba Bardhaman,434,1,13,26,101,164,100,29,1007,2,27,252,417,246,44,19,0,0,0,0,0,0,0,0,1441,3,40,278,518,410,144,48
2017-18,West Bengal,Sundarban Police,210,2,6,14,55,71,45,17,590,1,11,52,314,162,40,10,0,0,0,0,0,0,0,0,800,3,17,66,369,233,85,27
2017-18,West Bengal,Barasat,892,1,29,87,198,303,189,85,2236,0,45,562,875,576,121,57,0,0,0,0,0,0,0,0,3128,1,74,649,1073,879,310,142
2017-18,West Bengal,Basirhat,331,0,11,21,86,127,73,13,1056,0,17,308,399,268,55,9,0,0,0,0,0,0,0,0,1387,0,28,329,485,395,128,22
2017-18,West Bengal,Total,16038,67,632,1007,4090,5357,3342,1543,31299,70,670,5759,14409,7834,1728,829,0,0,0,0,0,0,0,0,47337,137,1302,6766,18499,13191,5070,2372
2017-18,AN Islands,South Andaman,89,4,2,4,32,29,15,3,100,0,4,34,41,18,1,2,0,0,0,0,0,0,0,0,189,4,6,38,73,47,16,5
2017-18,AN Islands,North & Middle Andaman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,AN Islands,Nicobar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,AN Islands,Total,89,4,2,4,32,29,15,3,100,0,4,34,41,18,1,2,0,0,0,0,0,0,0,0,189,4,6,38,73,47,16,5
2017-18,Chandigarh,Chandigarh,240,6,39,42,64,60,19,10,354,2,18,127,141,52,10,4,0,0,0,0,0,0,0,0,594,8,57,169,205,112,29,14
2017-18,Chandigarh,Total,240,6,39,42,64,60,19,10,354,2,18,127,141,52,10,4,0,0,0,0,0,0,0,0,594,8,57,169,205,112,29,14
2017-18,DN Haveli,D&N Haveli,14,0,0,0,8,4,0,2,46,0,0,0,40,4,1,1,0,0,0,0,0,0,0,0,60,0,0,0,48,8,1,3
2017-18,DN Haveli,Total,14,0,0,0,8,4,0,2,46,0,0,0,40,4,1,1,0,0,0,0,0,0,0,0,60,0,0,0,48,8,1,3
2017-18,Daman Diu,Daman,38,0,4,3,17,8,5,1,77,0,4,14,51,8,0,0,0,0,0,0,0,0,0,0,115,0,8,17,68,16,5,1
2017-18,Daman Diu,Diu,9,0,0,0,4,4,1,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,5,1,0
2017-18,Daman Diu,Total,47,0,4,3,21,12,6,1,80,0,4,14,53,9,0,0,0,0,0,0,0,0,0,0,127,0,8,17,74,21,6,1
2017-18,Delhi,Central,497,13,67,42,134,140,76,25,511,18,48,108,202,81,37,17,0,0,0,0,0,0,0,0,1008,31,115,150,336,221,113,42
2017-18,Delhi,Crime Branch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Delhi,East,652,7,75,69,278,137,49,37,815,5,56,188,448,69,25,24,0,0,0,0,0,0,0,0,1467,12,131,257,726,206,74,61
2017-18,Delhi,EOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Delhi,IGI Airport,10,0,0,0,7,3,0,0,7,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,12,3,2,0
2017-18,Delhi,Metro,26,0,0,1,13,6,4,2,21,1,0,1,8,7,1,3,0,0,0,0,0,0,0,0,47,1,0,2,21,13,5,5
2017-18,Delhi,New Delhi,137,1,14,36,32,19,22,13,73,1,7,17,37,5,3,3,0,0,0,0,0,0,0,0,210,2,21,53,69,24,25,16
2017-18,Delhi,North,550,7,70,49,146,171,71,36,478,13,58,76,188,103,28,12,0,0,0,0,0,0,0,0,1028,20,128,125,334,274,99,48
2017-18,Delhi,North-East,1065,8,144,107,486,183,89,48,1333,7,70,277,823,108,28,20,0,0,0,0,0,0,0,0,2398,15,214,384,1309,291,117,68
2017-18,Delhi,North-West,853,19,90,102,282,222,101,37,1257,13,142,285,452,302,36,27,0,0,0,0,0,0,0,0,2110,32,232,387,734,524,137,64
2017-18,Delhi,Outer,1189,11,108,98,380,362,151,79,1686,6,89,386,805,320,37,43,0,0,0,0,0,0,0,0,2875,17,197,484,1185,682,188,122
2017-18,Delhi,RAILWAY,99,8,3,5,36,17,11,19,77,4,4,5,46,6,4,8,0,0,0,0,0,0,0,0,176,12,7,10,82,23,15,27
2017-18,Delhi,South,903,35,98,85,218,250,163,54,1141,30,100,232,472,236,45,26,0,0,0,0,0,0,0,0,2044,65,198,317,690,486,208,80
2017-18,Delhi,South-East,778,4,81,118,266,186,82,41,1103,6,57,279,518,180,42,21,0,0,0,0,0,0,0,0,1881,10,138,397,784,366,124,62
2017-18,Delhi,South-West,601,11,64,77,131,159,113,46,763,15,55,177,289,157,54,16,0,0,0,0,0,0,0,0,1364,26,119,254,420,316,167,62
2017-18,Delhi,Spl Cell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Delhi,SPUWAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Delhi,Vigilance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Delhi,West,629,2,52,48,152,191,134,50,792,4,50,181,343,150,41,23,0,0,0,0,0,0,0,0,1421,6,102,229,495,341,175,73
2017-18,Delhi,Rohini,1102,64,105,142,332,228,163,68,1474,57,122,313,626,298,42,16,0,0,0,0,0,0,0,0,2576,121,227,455,958,526,205,84
2017-18,Delhi,Shahdara,625,3,55,49,250,149,82,37,638,3,40,135,351,68,24,17,0,0,0,0,0,0,0,0,1263,6,95,184,601,217,106,54
2017-18,Delhi,Dwarka,874,5,60,118,189,295,136,71,1103,2,58,310,417,245,41,30,0,0,0,0,0,0,0,0,1977,7,118,428,606,540,177,101
2017-18,Delhi,Total,10590,198,1086,1146,3332,2718,1447,663,13272,185,956,2970,6030,2335,490,306,0,0,0,0,0,0,0,0,23862,383,2042,4116,9362,5053,1937,969
2017-18,Lakshadweep,Lakshadweep,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3,0
2017-18,Lakshadweep,Total,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3,0
2017-18,Puducherry,Karaikal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Puducherry,Puducherry,95,0,4,11,20,20,24,16,154,2,4,28,93,12,4,11,0,0,0,0,0,0,0,0,249,2,8,39,113,32,28,27
2017-18,Puducherry,Total,95,0,4,11,20,20,24,16,154,2,4,28,93,12,4,11,0,0,0,0,0,0,0,0,249,2,8,39,113,32,28,27
